Hour,DTE 2019 kWh,CE 2019 kWh,CE+DTE 2019 kWh,Zone 7 Overall 2019 kWh
6403,6075301.56,4355276.0,10430577.559999999,11884733.440302841
6404,6030687.74,4437904.0,10468591.74,11928047.283055352
6405,5989662.2,4258394.0,10248056.2,11676766.26894694
6406,5658467.52,4005011.0,9663478.52,11010690.985772433
6407,5271583.35,3759263.0,9030846.35,10289861.802253054
6408,4905540.53,3555922.0,8461462.530000001,9641098.597435722
6409,4646512.73,3454591.0,8101103.73,9230501.173061898
6410,4468632.99,3372809.0,7841441.99,8934639.26639436
6411,4303138.73,3315511.0,7618649.73,8680786.91666286
6412,4261184.14,3334937.0,7596121.14,8655117.553159669
6413,4302342.24,3462940.0,7765282.24,8847861.87344335
6414,4603797.76,3783202.0,8386999.76,9556254.765194796
6415,5077390.59,4009876.0,9087266.59,10354147.745114872
6416,5318948.08,4091330.0,9410278.08,10722191.166940983
6417,5446334.33,4227147.0,9673481.33,11022088.31538531
6418,5632505.76,4301770.0,9934275.76,11319240.823521756
6419,5800787.45,4320861.0,10121648.45,11532735.662310192
6420,5867492.920000001,4330799.0,10198291.920000002,11620064.21201419
6421,6008877.4,4358050.0,10366927.4,11812209.634149138
6422,6075044.69,4398934.0,10473978.690000001,11934185.242764484
6423,6133084.0600000005,4414756.0,10547840.06,12018343.832155729
6424,6154324.6,4410064.0,10564388.6,12037199.450226238
6425,6237062.04,4392549.0,10629611.04,12111514.732315578
6426,6179923.3,4330298.0,10510221.3,11975480.536007177
6427,6101121.01,4323915.0,10425036.01,11878419.32737695
6428,6007597.59,4414430.0,10422027.59,11874991.495162407
6429,6015799.14,4254750.0,10270549.14,11702395.012384301
6430,5753456.6,4029967.0,9783423.6,11147357.943577576
6431,5391361.09,3741681.0,9133042.09,10406304.935113907
6432,5053216.87,3545485.0,8598701.870000001,9797470.85621437
6433,4736496.57,3435020.0,8171516.57,9310730.46327722
6434,4563433.59,3325133.0,7888566.59,8988333.638183383
6435,4424044.11,3236656.0,7660700.11,8728699.657303413
6436,4315698.78,3273495.0,7589193.78,8647224.430600403
6437,4347591.21,3393747.0,7741338.21,8820579.739505926
6438,4610944.550000001,3698748.0,8309692.550000001,9468169.941648027
6439,5088041.74,3899506.0,8987547.74,10240526.812390266
6440,5408413.18,3943201.0,9351614.18,10655348.769187069
6441,5441196.88,4070119.0,9511315.879999999,10837314.928160071
6442,5651669.72,4165694.0,9817363.719999999,11186029.750273954
6443,5821342.53,4167789.0,9989131.530000001,11381744.1892618
6444,5854818.33,4178062.0,10032880.33,11431592.131366849
6445,5922574.99,4205271.0,10127845.99,11539797.218629766
6446,5992074.95,4241311.0,10233385.95,11660050.7985188
6447,6005347.86,4224027.0,10229374.86,11655480.511285821
6448,6013495.21,4208809.0,10222304.21,11647424.122268407
6449,5977694.46,4171983.0,10149677.46,11564672.274691377
6450,5891092.97,4073467.0,9964559.969999999,11353747.039618589
6451,5661965.73,4038926.0,9700891.73,11053320.075622763
6452,5613572.85,4106273.0,9719845.85,11074916.642303728
6453,5538526.88,3961860.0,9500386.879999999,10824862.285818657
6454,5284908.180000001,3700267.0,8985175.18,10237823.487190014
6455,4903813.569999999,3437785.0,8341598.569999999,9504524.0687958
6456,4541179.25,3258230.0,7799409.25,8886746.624995358
6457,4297324.87,3167308.0,7464632.87,8505298.137073897
6458,4173795.22,3086446.0,7260241.220000001,8272411.677652021
6459,4052594.16,3036416.0,7089010.16,8077308.818477221
6460,4033969.43,3078083.0,7112052.43,8103563.475540475
6461,4055040.3,3215402.0,7270442.3,8284034.918638035
6462,4246188.26,3505249.0,7751437.26,8832086.726205355
6463,4727468.73,3753062.0,8480530.73,9662825.148327347
6464,5050863.81,3842806.0,8893669.809999999,10133561.098597383
6465,5211872.89,3971856.0,9183728.89,10464058.123130271
6466,5295769.57,3992234.0,9288003.57,10582870.026809061
6467,5464388.89,3969795.0,9434183.89,10749429.752521716
6468,5564553.47,3985557.0,9550110.469999999,10881517.980045132
6469,5585296.4,3970133.0,9555429.4,10887578.43689654
6470,5677067.84,4009206.0,9686273.84,11036664.264848113
6471,5661876.8100000005,3990230.0,9652106.81,10997733.913996398
6472,5630477.57,3923374.0,9553851.57,10885780.637219941
6473,5559070.2700000005,3899425.0,9458495.27,10777130.449746184
6474,5450228.48,3852173.0,9302401.48,10599275.189558983
6475,5356359.6,3903413.0,9259772.6,10550703.298621558
6476,5433991.79,3929894.0,9363885.79,10669331.19852949
6477,5391746.16,3797949.0,9189695.16,10470856.167454757
6478,5187713.5,3609323.0,8797036.5,10023455.869601402
6479,4946078.46,3381745.0,8327823.46,9488828.532329185
6480,4676577.48,3206028.0,7882605.48,8981541.473228876
6481,4483699.21,3073859.0,7557558.21,8611178.457640681
6482,4334169.57,3005062.0,7339231.57,8362414.292435916
6483,4209709.97,2961838.0,7171547.97,8171353.4545439845
6484,4121119.16,2961149.0,7082268.16,8069626.897472021
6485,4057634.44,3007474.0,7065108.4399999995,8050074.893094784
6486,4196086.05,3129823.0,7325909.05,8347234.442802248
6487,4386469.88,3263113.0,7649582.88,8716032.543293234
6488,4491517.01,3399554.0,7891071.01,8991187.206353636
6489,4767786.56,3520553.0,8288339.56,9443840.071816402
6490,4907310.79,3575274.0,8482584.79,9665165.570555162
6491,5093506.67,3599340.0,8692846.67,9904740.64509753
6492,5153135.87,3590685.0,8743820.870000001,9962821.300348675
6493,5124264.52,3590894.0,8715158.52,9930163.052273419
6494,5066892.84,3565999.0,8632891.84,9836427.345195403
6495,4986370.649999999,3507468.0,8493838.649999999,9677988.362534331
6496,4911389.68,3496794.0,8408183.68,9580391.994506642
6497,4867640.28,3513523.0,8381163.28,9549604.605255844
6498,4889415.85,3506940.0,8396355.85,9566915.213770522
6499,4846579.0,3564769.0,8411348.0,9583997.46117457
6500,4846769.1,3627188.0,8473957.1,9655335.070252974
6501,4884925.48,3522624.0,8407549.48,9579669.378917575
6502,4716668.82,3339502.0,8056170.82,9179304.040882466
6503,4441488.720000001,3129670.0,7571158.720000001,8626675.052634811
6504,4200159.33,2966680.0,7166839.33,8165988.369921926
6505,3980189.61,2849050.0,6829239.609999999,7781322.932304407
6506,3820133.09,2769860.0,6589993.09,7508722.38833989
6507,3726009.45,2726573.0,6452582.45,7352154.948150949
6508,3638654.82,2719082.0,6357736.82,7244086.62460477
6509,3621327.57,2764132.0,6385459.57,7275674.280426023
6510,3702370.36,2841433.0,6543803.359999999,7456093.2193823885
6511,3796816.98,2976501.0,6773317.98,7717605.112051965
6512,3860681.61,3131219.0,6991900.609999999,7966660.955535892
6513,3997056.18,3252827.0,7249883.18,8260609.594435067
6514,4172820.29,3331450.0,7504270.29,8550461.52023763
6515,4295774.69,3396475.0,7692249.69,8764647.652157642
6516,4391734.91,3452585.0,7844319.91,8937918.405240294
6517,4508384.42,3433580.0,7941964.42,9049175.808445776
6518,4559969.99,3423886.0,7983855.99,9096907.598941738
6519,4567088.08,3439590.0,8006678.08,9122911.380097706
6520,4569455.100000001,3444214.0,8013669.100000001,9130877.037674949
6521,4651753.49,3526279.0,8178032.49,9318154.785839695
6522,4716860.37,3567172.0,8284032.37,9438932.404457401
6523,4706416.44,3666797.0,8373213.44,9540546.455910847
6524,4801862.73,3635965.0,8437827.73,9614168.804114202
6525,4768170.01,3496995.0,8265165.01,9417434.693229776
6526,4625158.72,3343081.0,7968239.72,9079114.221229507
6527,4368646.899999999,3197934.0,7566580.899999999,8621459.025993453
6528,4194673.47,3087572.0,7282245.47,8297483.601454846
6529,4007081.36,3043312.0,7050393.359999999,8033308.342791433
6530,3931520.68,2992682.0,6924202.68,7889525.068488208
6531,3890193.29,2989519.0,6879712.29,7838832.149254969
6532,3867877.82,3031393.0,6899270.82,7861117.388418098
6533,3913901.62,3211999.0,7125900.62,8119342.280293515
6534,4229347.33,3542742.0,7772089.33,8855617.95882681
6535,4724161.09,3811160.0,8535321.09,9725253.985077037
6536,5089912.38,3929953.0,9019865.379999999,10277349.944629135
6537,5163546.0,4055086.0,9218632.0,10503827.172945721
6538,5255142.05,4097831.0,9352973.05,10656897.08303998
6539,5365730.8100000005,4115424.0,9481154.81,10802949.019353744
6540,5443843.3,4177867.0,9621710.3,10963099.741843663
6541,5486494.69,4264632.0,9751126.690000001,11110558.43136577
6542,5619768.01,4352036.0,9971804.01,11362000.991419021
6543,5692043.140000001,4465231.0,10157274.14,11573328.029016767
6544,5712911.13,4585972.0,10298883.129999999,11734679.122877046
6545,5783779.84,4648606.0,10432385.84,11886793.817656044
6546,5883804.51,4640435.0,10524239.51,11991453.063722141
6547,5854748.7700000005,4662787.0,10517535.77,11983814.736650145
6548,5961066.28,4749843.0,10710909.280000001,12204146.986474838
6549,5975470.42,4568536.0,10544006.42,12013975.733721677
6550,5717550.97,4344939.0,10062489.969999999,11465329.73378043
6551,5336465.7,4031242.0,9367707.7,10673685.931651557
6552,4968475.5600000005,3826419.0,8794894.56,10021015.315777928
6553,4676270.01,3644593.0,8320863.01,9480897.706600819
6554,4511325.81,3527899.0,8039224.81,9159995.540411787
6555,4397261.62,3463455.0,7860716.62,8956601.02626746
6556,4330141.98,3473365.0,7803506.98,8891415.630952142
6557,4372527.51,3607883.0,7980410.51,9092981.774974814
6558,4648859.24,3933518.0,8582377.24,9778870.36406084
6559,5176456.95,4220519.0,9396975.95,10707034.549934028
6560,5493755.47,4374788.0,9868543.469999999,11244344.61182332
6561,5639071.36,4549739.0,10188810.36,11609260.801316168
6562,5971311.55,4693309.0,10664620.55,12151405.015651492
6563,6340718.12,4789141.0,11129859.120000001,12681503.790986966
6564,6666007.62,4843838.0,11509845.620000001,13114465.267706348
6565,6917197.45,4851084.0,11768281.45,13408930.356845036
6566,7009911.74,4870543.0,11880454.74,13536742.037751783
6567,7084426.41,4875191.0,11959617.41,13626940.996147012
6568,7202312.79,4822311.0,12024623.79,13701010.096709745
6569,7155557.46,4796980.0,11952537.46,13618874.010590687
6570,7034099.5,4731760.0,11765859.5,13406170.75604727
6571,6778249.98,4750436.0,11528685.98,13135932.214788742
6572,6690013.5,4731975.0,11421988.5,13014359.741811316
6573,6589980.380000001,4552213.0,11142193.38,12695557.60454045
6574,6241133.48,4255732.0,10496865.48,11960262.743927725
6575,5759200.26,4002004.0,9761204.26,11122040.943478547
6576,5345070.14,3755785.0,9100855.14,10369630.712732079
6577,5046182.430000001,3630204.0,8676386.43,9885985.63717605
6578,4828267.85,3559942.0,8388209.85,9557633.557213364
6579,4699279.87,3468248.0,8167527.87,9306185.687496528
6580,4591699.41,3467527.0,8059226.41,9182785.619198142
6581,4618132.19,3594692.0,8212824.19,9357796.893676626
6582,4855310.62,3926804.0,8782114.620000001,10006453.68873385
6583,5292678.27,4165970.0,9458648.27,10777304.779902488
6584,5628716.88,4244242.0,9872958.879999999,11249375.586434055
6585,5669249.58,4326750.0,9995999.58,11389569.733248709
6586,5743551.83,4322631.0,10066182.83,11469537.42568243
6587,5777614.01,4309294.0,10086908.01,11493151.960772688
6588,5765796.0200000005,4267472.0,10033268.02,11432033.870309968
6589,5733066.37,4216485.0,9949551.370000001,11336646.048874209
6590,5735466.05,4199891.0,9935357.05,11320472.859173449
6591,5619193.5,4123750.0,9742943.5,11101234.400047088
6592,5508441.08,4113046.0,9621487.08,10962845.402121507
6593,5411058.08,4072451.0,9483509.08,10805631.504694132
6594,5338255.58,4017114.0,9355369.58,10659627.719964718
6595,5340607.18,4057244.0,9397851.18,10708031.798186976
6596,5403881.1,4054073.0,9457954.1,10776513.833728626
6597,5319764.2,3924642.0,9244406.2,10533194.625982238
6598,5100089.13,3696437.0,8796526.129999999,10022874.34749766
6599,4796451.86,3460500.0,8256951.86,9408076.52510402
6600,4487109.69,3294784.0,7781893.69,8866789.171972247
6601,4287576.61,3195280.0,7482856.61,8526062.499444008
6602,4162154.04,3134799.0,7296953.04,8314241.59476817
6603,4114478.41,3095872.0,7210350.41,8215565.450819419
6604,4065102.41,3148333.0,7213435.41,8219080.539265138
6605,4124750.23,3291581.0,7416331.23,8450262.630858893
6606,4361620.82,3599266.0,7960886.82,9070736.232953161
6607,4805537.76,3846027.0,8651564.76,9857703.50900086
6608,5167528.3,3984673.0,9152201.3,10428135.183963213
6609,5235983.54,4080314.0,9316297.54,10615108.5380021
6610,5328017.49,4106363.0,9434380.49,10749653.761075502
6611,5409733.19,4092020.0,9501753.190000001,10826419.0769027
6612,5442702.0600000005,4092238.0,9534940.06,10864232.6209178
6613,5413873.95,4131059.0,9544932.95,10875618.647555837
6614,5407840.43,4106228.0,9514068.43,10840451.218824988
6615,5418069.840000001,4099111.0,9517180.84,10843997.53857518
6616,5397425.31,4044711.0,9442136.309999999,10758490.8415517
6617,5405121.220000001,3986408.0,9391529.22,10700828.476128533
6618,5312391.33,3940568.0,9252959.33,10542940.17166708
6619,5225462.83,4013404.0,9238866.83,10526882.996976221
6620,5360883.64,4041434.0,9402317.64,10713120.939820452
6621,5273437.23,3903537.0,9176974.23,10456361.777159197
6622,5046207.7700000005,3691282.0,8737489.77,9955607.564057363
6623,4730297.91,3447844.0,8178141.91,9318279.460386772
6624,4420901.66,3290073.0,7710974.66,8785983.122398626
6625,4227048.22,3177126.0,7404174.22,8436410.778221779
6626,4073689.4,3101210.0,7174899.4,8175172.116738358
6627,4005469.12,3077549.0,7083018.12,8070481.4114852315
6628,3917897.07,3099508.0,7017405.07,7995721.063367436
6629,4018326.16,3257042.0,7275368.16,8289647.506505533
6630,4262690.82,3528800.0,7791490.82,8877724.264605979
6631,4716216.25,3768848.0,8485064.25,9667990.698982269
6632,4990682.66,3850738.0,8841420.66,10074027.749014353
6633,5058049.84,3924222.0,8982271.84,10234515.384471053
6634,5188812.41,3935100.0,9123912.41,10395902.460987128
6635,5256266.81,3927332.0,9183598.809999999,10463909.908315027
6636,5254675.11,3884640.0,9139315.11,10413452.494310588
6637,5217575.6,3880303.0,9097878.6,10366239.20499716
6638,5250116.41,3858120.0,9108236.41,10378041.02614917
6639,5165165.07,3820849.0,8986014.07,10238779.32918231
6640,5017435.37,3747954.0,8765389.370000001,9987396.725029873
6641,4997170.21,3704691.0,8701861.21,9915011.927236095
6642,4931167.75,3690105.0,8621272.75,9823188.405484293
6643,4882604.68,3773862.0,8656466.68,9863288.819326255
6644,5026468.14,3818543.0,8845011.14,10078118.78783529
6645,5000092.39,3723585.0,8723677.39,9939869.561676202
6646,4840369.2700000005,3545972.0,8386341.2700000005,9555504.47326915
6647,4596197.65,3289869.0,7886066.65,8985485.174582414
6648,4345313.44,3061317.0,7406630.44,8439209.426695732
6649,4133963.48,2939010.0,7072973.48,8059036.420235504
6650,3997842.96,2880258.0,6878100.96,7836996.179250029
6651,3894841.3,2836166.0,6731007.3,7669395.782263139
6652,3821455.2,2856318.0,6677773.2,7608740.168056248
6653,3833106.17,2906319.0,6739425.17,7678987.210974506
6654,3940517.8,3047871.0,6988388.8,7962659.5543188555
6655,4101883.84,3190247.0,7292130.84,8308747.118430099
6656,4285919.59,3301796.0,7587715.59,8645540.162013829
6657,4412404.67,3385976.0,7798380.67,8885574.647791632
6658,4567051.12,3417268.0,7984319.12,9097435.295185454
6659,4654604.83,3424508.0,8079112.83,9205444.460419768
6660,4642603.76,3407770.0,8050373.76,9172698.79659555
6661,4611426.02,3364444.0,7975870.02,9087808.28261277
6662,4595448.61,3340921.0,7936369.61,9042801.010394888
6663,4529104.28,3307725.0,7836829.28,8929383.48564089
6664,4522639.899999999,3322320.0,7844959.899999999,8938647.618029393
6665,4488484.84,3338007.0,7826491.84,8917604.874327336
6666,4491027.69,3388281.0,7879308.69,8977785.068549147
6667,4525738.87,3524699.0,8050437.87,9172771.844349278
6668,4692412.13,3553225.0,8245637.13,9395184.377068546
6669,4676842.61,3458256.0,8135098.61,9269235.374002451
6670,4517708.68,3285933.0,7803641.68,8891569.109854456
6671,4321612.87,3091391.0,7413003.87,8446471.394330285
6672,4090216.29,2946855.0,7037071.29,8018129.005893521
6673,3915462.82,2840801.0,6756263.82,7698173.384088448
6674,3793437.34,2778620.0,6572057.34,7488286.165458105
6675,3689184.64,2740930.0,6430114.640000001,7326554.838156909
6676,3655596.0,2752746.0,6408342.0,7301746.813749516
6677,3629192.34,2790334.0,6419526.34,7314490.393751783
6678,3679693.24,2878035.0,6557728.24,7471959.405702009
6679,3783147.26,3007153.0,6790300.26,7736954.939024401
6680,3880870.95,3093865.0,6974735.95,7947103.322459492
6681,3992254.63,3183923.0,7176177.63,8176628.548344182
6682,4151256.53,3246102.0,7397358.529999999,8428644.893888356
6683,4279874.26,3287351.0,7567225.26,8622193.21801643
6684,4371655.53,3316993.0,7688648.53,8760544.444408149
6685,4419982.85,3321960.0,7741942.85,8821268.67405303
6686,4449391.3,3313282.0,7762673.3,8844889.213848675
6687,4481189.8,3353091.0,7834280.8,8926479.714943273
6688,4451552.0,3361349.0,7812901.0,8902119.29745485
6689,4468557.57,3424562.0,7893119.57,8993521.36181113
6690,4498211.71,3451194.0,7949405.71,9057654.509418303
6691,4479030.59,3579443.0,8058473.59,9181927.846464362
6692,4675026.6,3633639.0,8308665.6,9466999.82168714
6693,4647325.09,3494598.0,8141923.09,9277011.273774264
6694,4471091.5200000005,3330099.0,7801190.5200000005,8888776.226809202
6695,4243678.65,3173089.0,7416767.65,8450759.893387087
6696,4040700.2,3077359.0,7118059.2,8110407.666082808
6697,3864303.5,3025871.0,6890174.5,7850752.92510187
6698,3786941.0,2957551.0,6744492.0,7684760.421862489
6699,3742111.45,2948664.0,6690775.45,7623555.097956848
6700,3733238.77,3002362.0,6735600.77,7674629.640714601
6701,3827648.22,3169269.0,6996917.220000001,7972376.945113748
6702,4117619.07,3534485.0,7652104.07,8718905.219415912
6703,4622685.28,3797414.0,8420099.280000001,9593968.781503016
6704,4956701.19,3878516.0,8835217.190000001,10066959.43597696
6705,5033767.86,3960755.0,8994522.86,10248474.353304205
6706,5127061.09,3993677.0,9120738.09,10392285.600191336
6707,5217719.53,3984213.0,9201932.530000001,10484799.583303377
6708,5261710.95,4028979.0,9290689.95,10585930.922529906
6709,5298545.7700000005,4040909.0,9339454.77,10641494.181959268
6710,5382558.63,4051133.0,9433691.629999999,10748868.865183532
6711,5375255.47,4018952.0,9394207.469999999,10703880.108423427
6712,5281419.399999999,4013111.0,9294530.399999999,10590306.780365031
6713,5242193.82,3982070.0,9224263.82,10510244.140663832
6714,5167553.140000001,3930945.0,9098498.14,10366945.116794782
6715,5109788.2700000005,3995010.0,9104798.27,10374123.5654721
6716,5308807.18,4014390.0,9323197.18,10622970.07603893
6717,5184233.89,3891057.0,9075290.89,10340502.479410043
6718,4945073.35,3645213.0,8590286.35,9787882.10512305
6719,4598780.18,3398939.0,7997719.18,9112703.49488657
6720,4334954.01,3247384.0,7582338.01,8639412.878602507
6721,4099302.07,3163744.0,7263046.07,8275607.559605659
6722,4016315.62,3094751.0,7111066.62,8102440.2310216185
6723,3915371.11,3080197.0,6995568.109999999,7970839.751929629
6724,3920673.6,3110413.0,7031086.6,8011309.973585511
6725,3978178.89,3278585.0,7256763.890000001,8268449.563387854
6726,4198565.73,3602745.0,7801310.73,8888913.195620243
6727,4729623.880000001,3864065.0,8593688.88,9791758.991310803
6728,5037653.350000001,3941383.0,8979036.350000001,10230828.825795127
6729,5109711.19,4016928.0,9126639.190000001,10399009.388984542
6730,5184935.67,3999085.0,9184020.67,10464390.580993054
6731,5304134.22,4011118.0,9315252.219999999,10613917.487028329
6732,5324492.59,4009398.0,9333890.59,10635154.284122022
6733,5366798.21,4011085.0,9377883.21,10685280.037852628
6734,5447370.65,4011950.0,9459320.65,10778070.898271738
6735,5423772.73,4008363.0,9432135.73,10747096.052829338
6736,5346769.72,4003589.0,9350358.719999999,10653918.282010386
6737,5318973.38,3961911.0,9280884.379999999,10574758.330694998
6738,5210765.12,3904046.0,9114811.120000001,10385532.334789352
6739,5141774.96,3965815.0,9107589.96,10377304.452753471
6740,5265041.88,4022287.0,9287328.879999999,10582101.276396275
6741,5188074.840000001,3872962.0,9061036.84,10324261.232583558
6742,4935210.37,3628780.0,8563990.370000001,9757920.129282901
6743,4612371.57,3392928.0,8005299.57,9121340.688177671
6744,4326781.5,3229768.0,7556549.5,8610029.120569017
6745,4100436.17,3170470.0,7270906.17,8284563.458047214
6746,3987391.91,3094925.0,7082316.91,8069682.443845353
6747,3916957.49,3058748.0,6975705.49,7948208.028732317
6748,3867378.86,3116750.0,6984128.859999999,7957805.724214007
6749,3971667.6,3264211.0,7235878.6,8244652.596916379
6750,4189443.86,3566088.0,7755531.859999999,8836752.165800117
6751,4676421.61,3836608.0,8513029.61,9699854.787739603
6752,5052464.0,3902267.0,8954731.0,10203134.999229757
6753,5073909.66,3974699.0,9048608.66,10310100.405381186
6754,5182920.28,4006518.0,9189438.280000001,10470563.475098215
6755,5310737.51,4026130.0,9336867.51,10638546.2248338
6756,5392182.850000001,4046671.0,9438853.850000001,10754750.764657201
6757,5399529.29,4032146.0,9431675.29,10746571.421606015
6758,5456948.09,4056118.0,9513066.09,10839309.139812773
6759,5448304.59,4058463.0,9506767.59,10832132.548378296
6760,5384355.63,4030413.0,9414768.629999999,10727307.757028477
6761,5306272.62,3969266.0,9275538.620000001,10568667.303398538
6762,5224627.32,3948409.0,9173036.32,10451874.87215392
6763,5120064.06,4043416.0,9163480.059999999,10440986.34732076
6764,5307835.29,4068626.0,9376461.29,10683659.884023538
6765,5183967.65,3913551.0,9097518.65,10365829.073364733
6766,4931967.34,3675870.0,8607837.34,9807879.927541181
6767,4628107.17,3469534.0,8097641.17,9226555.887924584
6768,4335257.81,3270855.0,7606112.81,8666502.189714106
6769,4135368.66,3175502.0,7310870.66,8330099.508950962
6770,4021887.23,3105888.0,7127775.23,8121478.234896831
6771,3929621.24,3076794.0,7006415.24,7983199.11054623
6772,3873211.11,3109659.0,6982870.109999999,7956371.488369258
6773,3935540.4,3282068.0,7217608.4,8223835.297428219
6774,4188722.73,3607274.0,7795996.73,8882858.356073871
6775,4713508.66,3837525.0,8551033.66,9743157.088240588
6776,5043929.54,3897146.0,8941075.54,10187575.79350302
6777,5100982.760000001,3980982.0,9081964.760000002,10348106.772222113
6778,5237029.16,4040465.0,9277494.16,10570895.470678648
6779,5355274.44,4063058.0,9418332.440000001,10731368.407710405
6780,5424889.87,4059385.0,9484274.870000001,10806504.05561175
6781,5497683.300000001,4091820.0,9589503.3,10926402.674235469
6782,5538646.27,4117143.0,9655789.27,11001929.756005416
6783,5504193.62,4108780.0,9612973.620000001,10953145.056941899
6784,5426691.91,4105752.0,9532443.91,10861388.47569129
6785,5362990.13,4045277.0,9408267.129999999,10719899.864798382
6786,5316707.74,4016958.0,9333665.74,10634898.087157024
6787,5219294.05,4100924.0,9320218.05,10619575.617224898
6788,5369116.26,4118206.0,9487322.26,10809976.290742576
6789,5259292.98,3973370.0,9232662.98,10519814.250961967
6790,5055458.7,3696726.0,8752184.7,9972351.155193068
6791,4733616.67,3444310.0,8177926.67,9318034.21317865
6792,4452510.489999999,3265870.0,7718380.489999999,8794421.419793751
6793,4217307.58,3173416.0,7390723.58,8421084.947021931
6794,4077781.9,3089876.0,7167657.9,8166921.059046404
6795,3994691.11,3043717.0,7038408.109999999,8019652.195694495
6796,3975183.8,3067688.0,7042871.8,8024738.181154551
6797,4050354.92,3214974.0,7265328.92,8278208.6680848515
6798,4272345.73,3510575.0,7782920.73,8867959.394480282
6799,4754059.8,3769227.0,8523286.8,9711541.961177059
6800,5103808.38,3882793.0,8986601.379999999,10239448.517705828
6801,5195766.8,3966356.0,9162122.8,10439439.867922436
6802,5310677.62,4053485.0,9364162.620000001,10669646.62217112
6803,5405432.45,4035487.0,9440919.45,10757104.33570857
6804,5476231.57,4001584.0,9477815.57,10799144.246601235
6805,5459033.08,4003513.0,9462546.08,10781745.994455036
6806,5453173.399999999,3995620.0,9448793.399999999,10766076.015017215
6807,5366240.74,3957795.0,9324035.74,10623925.542025007
6808,5330873.1,3905537.0,9236410.1,10524083.767401747
6809,5243899.5,3870195.0,9114094.5,10384715.808798436
6810,5247044.16,3835691.0,9082735.16,10348984.575832672
6811,5229141.23,3848778.0,9077919.23,10343497.243612774
6812,5295729.68,3808526.0,9104255.68,10373505.331488384
6813,5220641.25,3682759.0,8903400.25,10144648.086349659
6814,5051686.81,3475466.0,8527152.809999999,9715946.942403
6815,4683134.1,3224206.0,7907340.1,9009724.415521016
6816,4358062.82,3030297.0,7388359.82,8418391.6486542
6817,4113915.01,2915195.0,7029110.01,8009057.821666248
6818,3977225.18,2842010.0,6819235.18,7769923.756842816
6819,3875999.01,2816597.0,6692596.01,7625629.467299065
6820,3770718.47,2812929.0,6583647.470000001,7501492.107774924
6821,3838210.95,2867043.0,6705253.95,7640052.085983217
6822,3924538.45,3001179.0,6925717.45,7891251.016794504
6823,4136988.21,3174452.0,7311440.21,8330748.461503396
6824,4278166.59,3299602.0,7577768.59,8634206.423028557
6825,4416021.7,3409322.0,7825343.7,8916296.668930879
6826,4528216.66,3474730.0,8002946.66,9118659.75243867
6827,4636801.74,3457278.0,8094079.74,9222497.94904509
6828,4647289.19,3415833.0,8063122.19,9187224.520742733
6829,4615098.62,3365603.0,7980701.62,9093313.469431033
6830,4543119.05,3333881.0,7877000.05,8975154.574614195
6831,4430441.25,3287267.0,7717708.25,8793655.460942293
6832,4371690.73,3260353.0,7632043.73,8696048.211522494
6833,4347774.46,3303970.0,7651744.46,8718495.475183833
6834,4361472.0,3361353.0,7722825.0,8799485.551316567
6835,4397114.58,3480354.0,7877468.58,8975688.423686957
6836,4656932.45,3538142.0,8195074.45,9337572.61296722
6837,4599729.569999999,3448834.0,8048563.569999999,9170636.242963925
6838,4502650.74,3300115.0,7802765.74,8890571.052618429
6839,4275445.94,3105691.0,7381136.94,8410161.806828327
6840,4029607.22,2957814.0,6987421.220000001,7961557.0812950935
6841,3878922.51,2865331.0,6744253.51,7684488.683307084
6842,3757090.15,2803856.0,6560946.15,7475625.933501155
6843,3680822.88,2753685.0,6434507.88,7331560.551986169
6844,3635377.41,2761334.0,6396711.41,7288494.770791365
6845,3634235.7,2810589.0,6444824.7,7343315.668608071
6846,3682900.92,2892827.0,6575727.92,7492468.471243222
6847,3790527.49,3047901.0,6838428.49,7791792.859668135
6848,3903166.86,3159638.0,7062804.859999999,8047450.164588531
6849,3995597.88,3253198.0,7248795.88,8259370.710912529
6850,4123123.04,3309297.0,7432420.04,8468594.426689157
6851,4209694.13,3331657.0,7541351.13,8592711.903460179
6852,4233933.32,3372168.0,7606101.32,8666489.097861193
6853,4237511.1,3369029.0,7606540.1,8666989.049403563
6854,4238361.8,3354255.0,7592616.8,8651124.663356146
6855,4238078.64,3361444.0,7599522.64,8658993.26575225
6856,4232965.2700000005,3407076.0,7640041.2700000005,8705160.710857397
6857,4254353.82,3485813.0,7740166.82,8819245.042762188
6858,4310637.1,3586560.0,7897197.1,8998167.351629628
6859,4400531.24,3662810.0,8063341.24,9187474.10911357
6860,4625504.75,3650294.0,8275798.75,9429550.91255191
6861,4558525.57,3516766.0,8075291.57,9201090.467916012
6862,4399527.23,3317758.0,7717285.23,8793173.466545435
6863,4193240.39,3171233.0,7364473.390000001,8391175.144893266
6864,4003693.93,3060412.0,7064105.93,8048932.620382396
6865,3848891.83,3000244.0,6849135.83,7803992.93977134
6866,3763086.69,2966575.0,6729661.6899999995,7667862.577023773
6867,3739952.27,2945304.0,6685256.27,7617266.473694986
6868,3726019.5,3013338.0,6739357.5,7678910.106911258
6869,3850276.92,3210376.0,7060652.92,8044998.216637192
6870,4169533.24,3546039.0,7715572.24,8791221.66383664
6871,4669239.48,3811827.0,8481066.48,9663435.588727603
6872,5019473.93,3922851.0,8942324.93,10188999.364444088
6873,5125906.78,3978649.0,9104555.780000001,10373847.269265553
