Hour,DTE 2019 kWh
3104,5000010.77
3105,5174684.91
3106,5289784.57
3107,5369599.36
3108,5301764.84
3109,5266157.0
3110,5258606.17
3111,5178769.95
3112,5076577.2299999995
3113,4996392.32
3114,4895495.180000001
3115,4821803.66
3116,4767470.96
3117,4832455.7700000005
3118,4927357.61
3119,4682735.0
3120,4402924.27
3121,4167914.46
3122,4048758.8000000003
3123,3966076.73
3124,3957322.35
3125,3988046.71
3126,4088147.55
3127,4141388.62
3128,4229876.9799999995
3129,4427820.58
3130,4545425.140000001
3131,4567617.82
3132,4602562.19
3133,4560160.08
3134,4499680.33
3135,4455077.8
3136,4437155.62
3137,4442991.83
3138,4477775.38
3139,4484431.75
3140,4518376.97
3141,4587904.149999999
3142,4607515.41
3143,4445693.52
3144,4190573.5700000003
3145,4026667.39
3146,3925652.5300000003
3147,3884071.26
3148,3792782.8
3149,3800682.08
3150,3814713.61
3151,3869250.35
3152,3942772.48
3153,4112378.88
3154,4268087.8
3155,4327363.07
3156,4359151.8
3157,4327206.87
3158,4323756.55
3159,4285310.16
3160,4246586.07
3161,4327763.82
3162,4348461.2
3163,4420557.46
3164,4465694.100000001
3165,4590168.65
3166,4542718.83
3167,4405696.42
3168,4276403.12
3169,4120627.89
3170,4026651.7600000002
3171,3977821.88
3172,3974029.93
3173,4101105.94
3174,4380940.13
3175,4889371.76
3176,5152509.7299999995
3177,5296082.16
3178,5368287.2
3179,5450228.95
3180,5447993.22
3181,5449337.18
3182,5482421.1
3183,5395634.07
3184,5312657.12
3185,5237175.87
3186,5231981.5
3187,5086051.74
3188,5069628.49
3189,5083949.88
3190,5151008.62
3191,4823974.4399999995
3192,4635352.9799999995
3193,4424054.49
3194,4299585.49
3195,4202807.7
3196,4208736.010000001
3197,4350652.85
3198,4536953.81
3199,4909667.64
3200,5170735.74
3201,5302126.61
3202,5350210.36
3203,5384593.18
3204,5407351.92
3205,5381541.71
3206,5397255.42
3207,5369001.61
3208,5314277.86
3209,5194149.55
3210,5147049.19
3211,5082578.41
3212,5037288.16
3213,5037683.63
3214,5094656.84
3215,4749128.890000001
3216,4483967.74
3217,4293157.19
3218,4141369.0
3219,4060900.76
3220,4023403.5799999996
3221,4155846.44
3222,4407726.94
3223,4765281.51
3224,4985035.649999999
3225,5177862.78
3226,5276600.16
3227,5431183.02
3228,5454704.5600000005
3229,5462214.98
3230,5490311.18
3231,5470887.39
3232,5403738.31
3233,5258314.9799999995
3234,5232830.55
3235,5150349.13
3236,5065752.96
3237,5092673.59
3238,5137738.09
3239,4819672.91
3240,4497605.92
3241,4281943.6
3242,4131656.2600000002
3243,4055642.66
3244,4001472.79
3245,4062903.53
3246,4316090.640000001
3247,4703335.98
3248,5017004.58
3249,5192835.3
3250,5293019.89
3251,5423549.12
3252,5446339.53
3253,5489171.97
3254,5565807.1899999995
3255,5550603.100000001
3256,5501444.22
3257,5429066.0200000005
3258,5398237.75
3259,5353415.37
3260,5297933.470000001
3261,5281939.34
3262,5309091.25
3263,4996475.68
3264,4665792.88
3265,4439678.82
3266,4245519.1
3267,4198801.15
3268,4180694.58
3269,4222366.96
3270,4421524.3100000005
3271,4809623.84
3272,5025910.62
3273,5217196.69
3274,5307119.86
3275,5468098.53
3276,5465921.26
3277,5459651.92
3278,5451929.9799999995
3279,5362143.62
3280,5280085.53
3281,5180234.21
3282,5121162.55
3283,5029497.99
3284,4949703.05
3285,4918472.49
3286,4935540.63
3287,4673072.31
3288,4340712.42
3289,4175174.9499999997
3290,3972045.62
3291,3920596.89
3292,3866427.69
3293,3886010.8200000003
3294,3974452.0
3295,4105988.08
3296,4252907.87
3297,4440753.69
3298,4613944.78
3299,4619922.5
3300,4696419.36
3301,4674163.87
3302,4642517.9799999995
3303,4580687.91
3304,4578522.71
3305,4629950.34
3306,4645667.08
3307,4589675.76
3308,4620036.78
3309,4616380.73
3310,4688642.680000001
3311,4436920.48
3312,4172470.03
3313,3969561.55
3314,3845265.51
3315,3774473.99
3316,3664040.53
3317,3658508.29
3318,3703447.94
3319,3673767.0
3320,3802067.71
3321,4065562.96
3322,4386854.06
3323,4548144.0200000005
3324,4674104.0200000005
3325,4759413.69
3326,4806786.31
3327,4820500.82
3328,4788677.67
3329,4792737.88
3330,4802966.33
3331,4767338.0
3332,4677687.65
3333,4725505.07
3334,4741750.140000001
3335,4546070.88
3336,4281306.04
3337,4157867.0700000003
3338,4037855.12
3339,3942444.89
3340,3941545.35
3341,4040041.97
3342,4343533.53
3343,4720071.04
3344,4973244.449999999
3345,5171106.78
3346,5309631.68
3347,5388323.61
3348,5365719.64
3349,5380074.66
3350,5400858.15
3351,5333791.63
3352,5218055.4
3353,5195736.3100000005
3354,5165013.88
3355,5144776.91
3356,5138653.45
3357,5170534.4799999995
3358,5120766.61
3359,4812409.98
3360,4524348.94
3361,4366073.39
3362,4182818.38
3363,4142436.0300000003
3364,4106708.22
3365,4196388.17
3366,4451300.59
3367,4837133.97
3368,5123247.24
3369,5276828.42
3370,5362354.5
3371,5372389.52
3372,5363879.01
3373,5380204.83
3374,5390854.88
3375,5321900.41
3376,5248928.94
3377,5141905.84
3378,5067553.67
3379,4981181.2299999995
3380,4983276.62
3381,5056277.76
3382,5112577.88
3383,4800392.26
3384,4453005.03
3385,4321731.5200000005
3386,4152656.3200000003
3387,4089196.2399999998
3388,4060438.12
3389,4141854.29
3390,4409536.46
3391,4846096.57
3392,5107488.24
3393,5252649.149999999
3394,5356437.0200000005
3395,5477988.67
3396,5420815.31
3397,5422731.71
3398,5413351.12
3399,5430915.7299999995
3400,5369367.350000001
3401,5350883.6899999995
3402,5280900.67
3403,5225552.53
3404,5186367.82
3405,5166524.96
3406,5221282.4
3407,4936473.2299999995
3408,4611071.38
3409,4343920.05
3410,4252494.11
3411,4106426.4099999997
3412,4126967.71
3413,4175913.5
3414,4456376.36
3415,4973336.11
3416,5229299.47
3417,5397985.61
3418,5545537.32
3419,5606373.350000001
3420,5747001.48
3421,5762384.12
3422,5866536.91
3423,5807502.88
3424,5745478.99
3425,5679252.66
3426,5610078.44
3427,5517744.31
3428,5348427.14
3429,5281499.21
3430,5263756.779999999
3431,4941300.35
3432,4587213.77
3433,4341703.9399999995
3434,4185686.86
3435,4096005.25
3436,4050942.29
3437,4038347.58
3438,4242794.66
3439,4519573.71
3440,4844492.57
3441,5074512.79
3442,5187926.52
3443,5276989.82
3444,5297108.79
3445,5311844.34
3446,5371576.5
3447,5298181.17
3448,5194815.7
3449,5111364.21
3450,5081371.93
3451,4951839.85
3452,4860887.36
3453,4832803.05
3454,4796996.56
3455,4643577.1
3456,4291519.35
3457,4078961.47
3458,3966319.6
3459,3867244.09
3460,3820147.1799999997
3461,3741795.84
3462,3849539.41
3463,3886197.36
3464,3987841.33
3465,4257304.55
3466,4550464.87
3467,4805891.59
3468,4989255.4399999995
3469,5203098.88
3470,5282376.01
3471,5359577.48
3472,5365100.2299999995
3473,5156680.12
3474,5298510.49
3475,5297039.11
3476,5256026.649999999
3477,5137766.8
3478,5157276.58
3479,4949350.29
3480,4663035.2
3481,4396268.79
3482,4172321.94
3483,4040819.69
3484,3945254.6300000004
3485,3842152.73
3486,3843196.0100000002
3487,3821197.9499999997
3488,3908097.61
3489,4060039.72
3490,4243382.68
3491,4366796.29
3492,4491184.43
3493,4534763.59
3494,4568302.39
3495,4522200.43
3496,4496724.83
3497,4456663.02
3498,4545759.42
3499,4449764.62
3500,4438841.27
3501,4347437.61
3502,4447386.4
3503,4269032.21
3504,4050728.89
3505,3820435.6999999997
3506,3708768.38
3507,3616412.7100000004
3508,3576051.2
3509,3569554.6100000003
3510,3639784.63
3511,3562806.71
3512,3724090.71
3513,3928742.4699999997
3514,4122167.54
3515,4242034.38
3516,4350854.62
3517,4442998.71
3518,4500054.08
3519,4557190.13
3520,4622445.9
3521,4674226.25
3522,4668745.64
3523,4573279.49
3524,4567705.84
3525,4561219.84
3526,4571196.17
3527,4394841.41
3528,4170135.4899999998
3529,3957323.9499999997
3530,3837959.77
3531,3765384.11
3532,3747163.79
3533,3904260.0300000003
3534,4179535.58
3535,4604370.04
3536,4994743.45
3537,5293029.84
3538,5548012.3
3539,5798953.590000001
3540,5942246.33
3541,6045129.58
3542,6156958.8
3543,6200617.779999999
3544,6192741.59
3545,6179670.82
3546,6109191.359999999
3547,5902068.74
3548,5681541.5
3549,5543747.9799999995
3550,5494234.12
3551,5082709.21
3552,4729668.72
3553,4404126.08
3554,4285857.33
3555,4210474.34
3556,4155218.44
3557,4148829.73
3558,4387529.03
3559,4770061.45
3560,5071338.26
3561,5266171.26
3562,5357165.37
3563,5548959.86
3564,5532773.27
3565,5557955.18
3566,5586279.62
3567,5575945.46
3568,5521973.0
3569,5474261.4
3570,5422055.67
3571,5368828.49
3572,5275271.67
3573,5262779.49
3574,5276301.8
3575,4983786.600000001
3576,4642671.600000001
3577,4432455.45
3578,4274956.38
3579,4195088.12
3580,4160577.12
3581,4245469.77
3582,4472832.76
3583,4846172.51
3584,5160380.2
3585,5360568.92
3586,5480829.07
3587,5620073.489999999
3588,5644471.45
3589,5702004.9799999995
3590,5712932.32
3591,5668026.64
3592,5593598.54
3593,5564321.66
3594,5569692.29
3595,5455250.15
3596,5331814.45
3597,5318494.38
3598,5326830.67
3599,5027324.96
3600,4697495.86
3601,4439557.65
3602,4195760.7700000005
3603,4132598.07
3604,4070264.21
3605,4120694.42
3606,4351120.47
3607,4614515.38
3608,4968247.7299999995
3609,5185684.27
3610,5327039.89
3611,5522008.64
3612,5630745.11
3613,5651162.37
3614,5843895.93
3615,5939945.74
3616,5952259.95
3617,5990162.2
3618,5938819.66
3619,5884368.199999999
3620,5731468.19
3621,5530571.0
3622,5525393.21
3623,5236336.38
3624,4879725.99
3625,4643364.63
3626,4421989.85
3627,4250893.79
3628,4169680.4299999997
3629,4122586.18
3630,4143328.33
3631,4240189.25
3632,4397728.53
3633,4673601.51
3634,4993243.4399999995
3635,5257428.18
3636,5350906.75
3637,5454591.54
3638,5559223.26
3639,5471857.91
3640,5216310.33
3641,5081053.56
3642,4983036.21
3643,4914679.5200000005
3644,4876695.56
3645,4837190.31
3646,4810931.33
3647,4635978.779999999
3648,4305706.26
3649,4149338.25
3650,3948560.1100000003
3651,3867947.8699999996
3652,3792218.04
3653,3741466.21
3654,3763330.08
3655,3767433.14
3656,3815076.52
3657,4005957.52
3658,4215831.79
3659,4377604.26
3660,4464373.38
3661,4575950.99
3662,4623989.28
3663,4627174.93
3664,4640518.640000001
3665,4675423.6
3666,4706751.6
3667,4693175.65
3668,4639574.37
3669,4573959.2
3670,4661585.63
3671,4470995.98
3672,4205894.29
3673,3973949.31
3674,3871441.54
3675,3821772.6700000004
3676,3793944.06
3677,3882804.38
3678,4192292.6999999997
3679,4530019.41
3680,4860402.14
3681,5053451.86
3682,5228894.54
3683,5325271.17
3684,5391027.24
3685,5433578.38
3686,5439661.79
3687,5472158.65
3688,5406052.13
3689,5383851.75
3690,5351165.83
3691,5271329.3
3692,5164915.93
3693,5100619.34
3694,5140196.06
3695,4812368.3
3696,4452782.93
3697,4269267.34
3698,4119223.0300000003
3699,4002673.31
3700,3980928.7199999997
3701,4026453.17
3702,4335022.89
3703,4667358.79
3704,4951799.37
3705,5191291.91
3706,5355923.36
3707,5507879.61
3708,5581891.99
3709,5682192.88
3710,5801643.54
3711,5783122.45
3712,5705129.94
3713,5640265.64
3714,5564556.42
3715,5459617.600000001
3716,5389446.07
3717,5389841.67
3718,5454507.03
3719,5141452.81
3720,4845756.79
3721,4568179.08
3722,4341012.93
3723,4202201.46
3724,4114383.09
3725,4219650.5200000005
3726,4416724.06
3727,4824153.07
3728,5241042.2700000005
3729,5442089.87
3730,5652746.1899999995
3731,5849530.56
3732,5942505.26
3733,5972120.890000001
3734,6125893.13
3735,6174316.54
3736,6224997.35
3737,6336077.24
3738,6371497.84
3739,6302525.489999999
3740,6121020.350000001
3741,5814181.9
3742,5726053.46
3743,5411309.55
3744,4975928.5200000005
3745,4682310.0
3746,4445968.86
3747,4287446.16
3748,4205040.93
3749,4249620.89
3750,4516691.850000001
3751,4870738.26
3752,5115479.77
3753,5334223.26
3754,5432605.5
3755,5569563.399999999
3756,5637312.87
3757,5667021.88
3758,5745213.04
3759,5829770.71
3760,5863452.24
3761,5936106.29
3762,5960674.1899999995
3763,5906469.82
3764,5803559.98
3765,5633387.54
3766,5543106.05
3767,5305477.93
3768,4919853.04
3769,4576222.48
3770,4374460.74
3771,4255872.44
3772,4160457.29
3773,4217392.68
3774,4403561.17
3775,4741890.98
3776,5130749.52
3777,5419175.09
3778,5681092.47
3779,5868079.24
3780,6030482.52
3781,6111659.53
3782,6252040.5
3783,6353398.92
3784,6415725.22
3785,6436137.899999999
3786,6413871.61
3787,6306176.68
3788,6041300.6
3789,5795323.63
3790,5555951.319999999
3791,5301116.26
3792,4870311.07
3793,4501834.04
3794,4218679.2299999995
3795,4110866.89
3796,3983472.69
3797,3994770.52
3798,4015008.5800000005
3799,4069973.23
3800,4243025.0
3801,4606799.18
3802,4845411.5
3803,5073169.77
3804,5221668.31
3805,5420093.7
3806,5483248.13
3807,5603370.93
3808,5593294.41
3809,5701846.36
3810,5651561.25
3811,5514850.62
3812,5277989.79
3813,5141732.609999999
3814,5170468.55
3815,4975556.76
3816,4638710.8
3817,4423221.36
3818,4132333.4699999997
3819,3977106.5
3820,3913301.33
3821,3887949.07
3822,3902712.68
3823,3861999.0100000002
3824,3997935.1
3825,4257472.21
3826,4496764.96
3827,4688342.02
3828,4809594.17
3829,4902493.94
3830,4933450.86
3831,4954677.93
3832,5070247.11
3833,5221632.94
3834,5271587.63
3835,5287711.05
3836,5236990.81
3837,5300198.35
3838,5381138.06
3839,5178280.17
3840,4898098.06
3841,4672812.51
3842,4465774.35
3843,4367366.92
3844,4345898.18
3845,4403036.109999999
3846,4690298.64
3847,5110889.67
3848,5423746.510000001
3849,5658460.91
3850,5810153.13
3851,5959471.37
3852,6011653.359999999
3853,6032531.7
3854,6037832.87
3855,5913073.76
3856,5753443.890000001
3857,5599999.27
3858,5496244.8
3859,5366390.87
3860,5323928.61
3861,5215755.34
3862,5166128.46
3863,4972760.92
3864,4676605.100000001
3865,4360157.69
3866,4183688.36
3867,4075454.83
3868,4048691.47
3869,4100509.2199999997
3870,4319655.46
3871,4658669.51
3872,4996372.2700000005
3873,5263803.61
3874,5455089.18
3875,5598105.5600000005
3876,5705681.22
3877,5788668.0
3878,5886402.77
3879,5916525.109999999
3880,5964731.51
3881,5984812.3
3882,6012161.08
3883,5946163.649999999
3884,5886236.87
3885,5685547.9
3886,5567654.65
3887,5222554.79
3888,4903246.18
3889,4564049.94
3890,4358558.51
3891,4234342.77
3892,4137163.0
3893,4150377.91
3894,4365943.9
3895,4683519.85
3896,5061351.89
3897,5384838.9399999995
3898,5598992.76
3899,5744099.41
3900,5906453.75
3901,5965153.69
3902,6091381.3
3903,6131433.69
3904,6156894.9799999995
3905,6134556.36
3906,6036088.51
3907,5925289.04
3908,5724833.6
3909,5603384.89
3910,5567888.17
3911,5227059.73
3912,4889641.17
3913,4656826.27
3914,4468251.93
3915,4268322.4399999995
3916,4204604.1
3917,4295306.97
3918,4505853.0200000005
3919,4836962.74
3920,5113770.67
3921,5320107.49
3922,5400240.21
3923,5537116.15
3924,5560141.609999999
3925,5615432.26
3926,5647725.96
3927,5634771.03
3928,5487333.24
3929,5392860.93
3930,5312485.19
3931,5240372.35
3932,5149208.87
3933,5075931.96
3934,5116384.24
3935,4861926.44
3936,4554461.8
3937,4301121.84
3938,4161540.93
3939,4041996.34
3940,4034098.9499999997
3941,4076277.36
3942,4317361.59
3943,4617847.85
3944,4913348.109999999
3945,5159662.61
3946,5301782.8
3947,5420307.63
3948,5595913.17
3949,5612252.5
3950,5654087.59
3951,5629103.2
3952,5497809.98
3953,5478155.08
3954,5435337.9
3955,5345752.0200000005
3956,5241458.93
3957,5112695.3
3958,5154764.01
3959,4932327.92
3960,4615157.56
3961,4395699.04
3962,4263282.569999999
3963,4089689.67
3964,3995197.78
3965,4016957.3
3966,4062793.25
3967,4149973.9199999995
3968,4273335.17
3969,4535569.81
3970,4671356.73
3971,4827431.23
3972,4880500.67
3973,4906122.42
3974,4997460.75
3975,5001734.06
3976,4914724.39
3977,4881734.07
3978,4889028.55
3979,4809342.76
3980,4786473.82
3981,4787243.38
3982,4861974.2700000005
3983,4574968.95
3984,4286377.84
3985,4079709.3200000003
3986,3915840.66
3987,3746485.24
3988,3707010.79
3989,3652692.2
3990,3677287.73
3991,3667733.64
3992,3784798.94
3993,3959654.9699999997
3994,4140734.4899999998
3995,4257286.75
3996,4328092.569999999
3997,4391437.83
3998,4422139.44
3999,4422778.74
4000,4398385.66
4001,4417022.55
4002,4427850.69
4003,4458859.04
4004,4408868.6899999995
4005,4458013.39
4006,4545219.33
4007,4366992.45
4008,4145698.77
4009,4013500.42
4010,3878010.48
4011,3823928.0300000003
4012,3828373.2199999997
4013,3886155.72
4014,4181623.92
4015,4533173.9
4016,4819468.36
4017,5046580.649999999
4018,5214358.99
4019,5436215.92
4020,5506138.18
4021,5563944.01
4022,5623784.92
4023,5652695.95
4024,5670516.71
4025,5664760.95
4026,5631603.9799999995
4027,5498934.6
4028,5402869.2299999995
4029,5371035.24
4030,5369838.04
4031,5103697.69
4032,4753658.89
4033,4504752.9
4034,4303354.3100000005
4035,4180939.44
4036,4103899.08
4037,4145728.25
4038,4378331.56
4039,4667539.76
4040,5008448.85
4041,5220880.08
4042,5429554.42
4043,5636390.46
4044,5806088.12
4045,5964608.54
4046,6114635.07
4047,6215151.100000001
4048,6283679.38
4049,6340415.02
4050,6323654.39
4051,6241197.720000001
4052,6116726.57
4053,5950382.03
4054,5828258.0200000005
4055,5504815.13
4056,5162806.4799999995
4057,4764351.37
4058,4519146.03
4059,4362433.99
4060,4280423.1
4061,4332037.25
4062,4525084.37
4063,4845500.59
4064,5215881.09
4065,5500673.17
4066,5822463.71
4067,6147465.34
4068,6411097.48
4069,6609629.27
4070,6815449.68
4071,6926964.84
4072,6930382.77
4073,6937335.61
4074,6789583.67
4075,6623359.03
4076,6391962.62
4077,6197274.99
4078,6168935.51
4079,5762749.18
4080,5325911.14
4081,4991703.63
4082,4703986.7
4083,4525275.13
4084,4430131.23
4085,4420860.640000001
4086,4639140.15
4087,4968850.55
4088,5233615.47
4089,5430348.57
4090,5580036.09
4091,5715215.84
4092,5780617.02
4093,5776835.09
4094,5794332.88
4095,5759852.22
4096,5642735.7
4097,5571295.69
4098,5456757.41
4099,5360919.75
4100,5279476.58
4101,5173224.17
4102,5161215.32
4103,4882609.37
4104,4556883.7299999995
4105,4327312.38
4106,4190496.5100000002
4107,4056302.23
4108,4017429.96
4109,4078449.48
4110,4262342.39
4111,4468224.7
4112,4827723.69
4113,5123634.03
4114,5309738.65
4115,5524688.34
4116,5602743.5200000005
4117,5704987.19
4118,5819963.569999999
4119,5907149.82
4120,5939642.89
4121,5951218.21
4122,5966565.66
4123,5857769.56
4124,5648646.2299999995
4125,5346570.47
4126,5223780.71
4127,5031767.64
4128,4588065.92
4129,4286858.42
4130,4078361.3699999996
4131,3924852.56
4132,3819854.9899999998
4133,3795300.19
4134,3855733.21
4135,3884994.7199999997
4136,4076076.59
4137,4350331.57
4138,4621791.03
4139,4837173.66
4140,4992369.8100000005
4141,5075215.61
4142,5185242.16
4143,5261796.31
4144,5349112.99
4145,5492380.98
4146,5583758.28
4147,5567987.25
4148,5395868.1
4149,5206048.1
4150,5060782.99
4151,4797961.8
4152,4473035.02
4153,4179875.88
4154,3930030.2399999998
4155,3796961.95
4156,3708263.0100000002
4157,3669864.39
4158,3669560.52
4159,3632717.61
4160,3766454.12
4161,4048159.6599999997
4162,4318307.44
4163,4560106.36
4164,4746842.97
4165,4919297.99
4166,5064972.21
4167,5215930.23
4168,5312304.35
4169,5522466.54
4170,5690310.76
4171,5707204.39
4172,5604567.760000001
4173,5406539.97
4174,5431755.5
4175,5224649.62
4176,4892805.11
4177,4605384.27
4178,4401724.54
4179,4279886.83
4180,4203173.63
4181,4298294.58
4182,4597702.26
4183,4998470.64
4184,5390275.33
4185,5698922.86
4186,5970560.02
4187,6218578.86
4188,6436662.52
4189,6587523.76
4190,6813581.92
4191,6884324.48
4192,6894001.55
4193,6775231.890000001
4194,6710135.49
4195,6638878.68
4196,6452918.32
4197,6347808.08
4198,6135684.91
4199,5763859.319999999
4200,5360837.37
4201,4985177.58
4202,4762621.149999999
4203,4594605.92
4204,4466546.37
4205,4448039.91
4206,4648076.64
4207,4971092.3
4208,5353461.54
4209,5708334.18
4210,5976062.47
4211,6249022.97
4212,6421333.99
4213,6600112.19
4214,6785303.24
4215,6887023.109999999
4216,7082403.54
4217,7258354.39
4218,7358036.99
4219,7340938.36
4220,7159268.05
4221,6906099.44
4222,6797760.1899999995
4223,6417334.1
4224,5916177.77
4225,5452971.71
4226,5206269.95
4227,4982589.57
4228,4821798.62
4229,4781335.180000001
4230,4960908.66
4231,5223547.74
4232,5710977.54
4233,6192147.899999999
4234,6616461.85
4235,7030602.13
4236,7334468.210000001
4237,7525899.25
4238,7723358.7299999995
4239,7889110.76
4240,7985520.94
4241,8194265.37
4242,8208379.430000001
4243,8081034.68
4244,7857677.850000001
4245,7500431.02
4246,7227344.62
4247,6778570.06
4248,6151209.9799999995
4249,5663996.47
4250,5265561.84
4251,5015997.96
4252,4862863.96
4253,4810351.7
4254,5030505.84
4255,5391810.1
4256,5665763.59
4257,5978497.1899999995
4258,6369898.28
4259,6773772.71
4260,7118146.89
4261,7364055.04
4262,7713523.54
4263,7919296.89
4264,8209366.55
4265,8412812.22
4266,8488212.69
4267,8403000.14
4268,8210206.32
4269,7824934.79
4270,7522874.54
4271,7064437.71
4272,6481598.64
4273,5968772.64
4274,5586752.56
4275,5226655.37
4276,5053426.61
4277,5001284.96
4278,5161918.819999999
4279,5503503.51
4280,5931854.11
4281,6467634.06
4282,7036021.32
4283,7600430.33
4284,7951755.87
4285,8207299.12
4286,8507053.27
4287,8746166.92
4288,8842600.51
4289,8752701.36
4290,8573029.21
4291,8451885.77
4292,8157146.49
4293,7679146.430000001
4294,7458129.67
4295,7145230.95
4296,6525256.37
4297,6084721.97
4298,5712404.61
4299,5435126.4
4300,5227596.2700000005
4301,5131063.38
4302,5115210.23
4303,5139109.94
4304,5451623.37
4305,5976759.07
4306,6565741.9
4307,7065713.14
4308,7427952.99
4309,7830550.66
4310,7874396.3
4311,8016845.19
4312,8103065.55
4313,8157489.09
4314,8149506.89
4315,7974988.89
4316,7783774.38
4317,7406569.63
4318,7041675.2299999995
4319,6640088.43
4320,6146782.23
4321,5704836.99
4322,5322932.32
4323,4998438.36
4324,4766473.89
4325,4577829.45
4326,4498194.26
4327,4415982.15
4328,4643238.35
4329,5026888.85
4330,5493054.26
4331,5875520.850000001
4332,6213210.95
4333,6485673.19
4334,6761640.66
4335,6924455.390000001
4336,7162843.32
4337,7253158.31
4338,7383842.99
4339,7339494.5
4340,7053108.15
4341,6625820.88
4342,6344950.34
4343,5953568.09
4344,5458260.489999999
4345,5080066.46
4346,4723894.64
4347,4455190.72
4348,4384807.39
4349,4438928.09
4350,4603086.46
4351,4863799.86
4352,5282807.38
4353,5765171.95
4354,6246032.45
4355,6725512.49
4356,7062078.29
4357,7516134.279999999
4358,8005055.19
4359,8361148.04
4360,8628229.18
4361,8840725.22
4362,8930508.72
4363,8885366.72
4364,8676352.31
4365,8357774.84
4366,8034277.67
4367,7580590.87
4368,7017399.670000001
4369,6460078.45
4370,6111913.789999999
4371,5764979.0
4372,5547423.71
4373,5455555.98
4374,5654009.32
4375,5912983.25
4376,6240524.59
4377,6698890.91
4378,7232811.2
4379,7628144.05
4380,7695390.94
4381,7978880.01
4382,8399210.43
4383,8727654.69
4384,8930717.32
4385,9097786.1
4386,8942015.72
4387,8532706.379999999
4388,8147734.01
4389,7557549.3100000005
4390,7214235.930000001
4391,6769951.34
4392,6280853.49
4393,5824791.09
4394,5501927.34
4395,5256875.9799999995
4396,5089239.42
4397,5062913.41
4398,5234369.79
4399,5542335.0600000005
4400,5866004.47
4401,6189042.45
4402,6585816.45
4403,7005649.54
4404,7282221.29
4405,7549820.17
4406,7736961.21
4407,7943967.69
4408,8106216.680000001
4409,8249688.06
4410,8300439.19
4411,8145058.74
4412,7812833.59
4413,7335364.08
4414,6950957.62
4415,6444419.82
4416,5866947.73
4417,5374106.64
4418,4969415.64
4419,4689071.0200000005
4420,4460333.319999999
4421,4400079.18
4422,4381578.5200000005
4423,4359295.48
4424,4507207.04
4425,4844070.74
4426,5263067.4
4427,5857860.11
4428,6432827.87
4429,6921747.35
4430,7262796.37
4431,7349571.05
4432,7147523.42
4433,6980766.35
4434,7041298.59
4435,7073591.82
4436,6884582.75
4437,6603097.97
4438,6472529.54
4439,6219256.399999999
4440,5918338.17
4441,5638017.5
4442,5295321.91
4443,5027193.62
4444,4822684.38
4445,4786189.74
4446,4894617.96
4447,5027055.02
4448,5479061.62
4449,6111957.1899999995
4450,6762414.91
4451,7397378.91
4452,7891379.2
4453,8252007.95
4454,8408312.22
4455,8550045.82
4456,8668877.76
4457,8737304.52
4458,8611681.92
4459,8262885.13
4460,7892004.59
4461,7532379.8
4462,7283040.32
4463,6926501.399999999
4464,6492786.36
4465,6047339.97
4466,5678964.350000001
4467,5434742.21
4468,5225957.78
4469,5098581.54
4470,5093962.13
4471,5047963.58
4472,5337133.35
4473,5786979.6
4474,6307148.87
4475,6805276.680000001
4476,7130884.4399999995
4477,7471148.54
4478,7612620.04
4479,7690195.180000001
4480,7650640.7
4481,7540575.11
4482,7287950.63
4483,7015873.66
4484,6757369.4399999995
4485,6433085.76
4486,6248489.87
4487,5960294.09
4488,5508548.65
4489,5041309.15
4490,4697021.97
4491,4470372.28
4492,4292647.28
4493,4216615.72
4494,4189985.1499999994
4495,4130517.34
4496,4223597.14
4497,4455387.06
4498,4719223.03
4499,5129585.600000001
4500,5529262.83
4501,5895166.6
4502,6223384.11
4503,6507042.61
4504,6730138.53
4505,6961582.65
4506,7053503.21
4507,6971794.47
4508,6752056.65
4509,6317599.73
4510,6019250.95
4511,5620501.6
4512,5187548.29
4513,4724211.58
4514,4446509.79
4515,4271541.29
4516,4180301.73
4517,4219875.33
4518,4465426.680000001
4519,4739344.37
4520,5015090.85
4521,5340380.14
4522,5666357.5600000005
4523,5946773.03
4524,6230145.8
4525,6499733.17
4526,6750847.68
4527,6971506.41
4528,7226200.85
4529,7374109.0
4530,7435626.54
4531,7348027.75
4532,7028114.42
4533,6704949.970000001
4534,6456901.649999999
4535,5989975.78
4536,5461665.78
4537,5037526.77
4538,4712177.57
4539,4478663.08
4540,4391055.11
4541,4407457.3
4542,4631272.84
4543,4869284.39
4544,5155155.5200000005
4545,5437267.15
4546,5812543.03
4547,6181790.36
4548,6464256.65
4549,6685300.57
4550,7029903.13
4551,7285353.8
4552,7519418.489999999
4553,7698826.74
4554,7799186.8
4555,7730775.49
4556,7497858.16
4557,7133309.29
4558,6788470.369999999
4559,6321186.970000001
4560,5769976.04
4561,5301990.4399999995
4562,4954470.72
4563,4711250.08
4564,4603817.9799999995
4565,4589038.4
4566,4791483.1
4567,5076702.19
4568,5500191.89
4569,5971636.41
4570,6593584.13
4571,7157264.76
4572,7672206.489999999
4573,8121945.4799999995
4574,8446327.44
4575,8722788.23
4576,8968326.72
4577,9151547.51
4578,9330724.57
4579,9213939.42
4580,9108611.08
4581,8741634.5
4582,8379063.79
4583,7867000.95
4584,7308733.149999999
4585,6857678.069999999
4586,6334076.6
4587,5976873.26
4588,5738317.45
4589,5737434.0200000005
4590,5864705.03
4591,6083005.63
4592,6423198.83
4593,6922345.77
4594,7434323.46
4595,7902240.52
