Timestamp,Hour,DTE Res kWh,DTE Com kWh,Ann Arbor Res kWh,Ann Arbor Com kWh
2019-03-14 01:00:00,1730.0,1245548.42,2245866.09,94658.18133690814,88351.3045008397
2019-03-14 02:00:00,1731.0,1205820.7999999998,2246184.27,91638.99380661221,88363.82155080597
2019-03-14 03:00:00,1732.0,1194188.95,2259693.2,90755.00587896207,88895.25643609361
2019-03-14 04:00:00,1733.0,1217768.9400000002,2310520.53,92547.01888584501,90894.77943961989
2019-03-14 05:00:00,1734.0,1301414.87,2373634.52,98903.8746153351,93377.65380758944
2019-03-14 06:00:00,1735.0,1447906.1800000002,2548890.15,110036.80270034782,100272.12699125841
2019-03-14 07:00:00,1736.0,1490893.08,2698598.38,113303.68635575123,106161.57760182965
2019-03-14 08:00:00,1737.0,1421181.42,2752312.46,108005.79600671373,108274.66397825847
2019-03-14 09:00:00,1738.0,1377113.2000000002,2736090.48,104656.73506859722,107636.4989955072
2019-03-14 10:00:00,1739.0,1362864.4200000002,2755744.86,103573.86781156219,108409.69296280878
2019-03-14 11:00:00,1740.0,1339189.03,2626887.9400000004,101774.60467264541,103340.52297682787
2019-03-14 12:00:00,1741.0,1343735.35,2640655.73,102120.11222262538,103882.14129147706
2019-03-14 13:00:00,1742.0,1334184.63,2654802.6900000004,101394.28432935242,104438.67597370349
2019-03-14 14:00:00,1743.0,1359419.1699999997,2642044.37,103312.03848882014,103936.76972904436
2019-03-14 15:00:00,1744.0,1408257.11,2570069.0700000003,107023.5847494152,101105.29563753284
2019-03-14 16:00:00,1745.0,1463779.5,2468268.17,111243.13043426182,97100.49661838937
2019-03-14 17:00:00,1746.0,1557682.34,2523467.32,118379.48251342922,99272.00494275146
2019-03-14 18:00:00,1747.0,1605588.22,2486759.62,122020.19483205923,97827.94147224176
2019-03-14 19:00:00,1748.0,1711215.83,2537832.0300000003,130047.59649787663,99837.1058064794
2019-03-14 20:00:00,1749.0,1780559.93,2542984.1,135317.5533193422,100039.78579145554
2019-03-14 21:00:00,1750.0,1718750.95,2471402.76,130620.24445270712,97223.80989909137
2019-03-14 22:00:00,1751.0,1569951.5599999998,2368742.83,119311.90877079013,93185.2170480524
2019-03-14 23:00:00,1752.0,1406715.58,2307393.92,106906.43279937195,90771.78008832493
2019-03-15 00:00:00,1753.0,1285673.16,2278061.92,97707.54887174575,89617.87315008062
2019-03-15 01:00:00,1754.0,1211809.06,2231613.96,92094.08474637076,87790.63248080152
2019-03-15 02:00:00,1755.0,1181271.46,2226052.14,89773.31292250703,87571.83312558313
2019-03-15 03:00:00,1756.0,1177594.31,2205496.76,89493.8598511419,86763.1942465347
2019-03-15 04:00:00,1757.0,1204156.51,2292257.54,91512.5124413858,90176.32209357849
2019-03-15 05:00:00,1758.0,1293050.22,2376228.06,98268.18471054618,93479.68243845722
2019-03-15 06:00:00,1759.0,1447469.47,2512849.39,110003.61396700925,98854.3006233463
2019-03-15 07:00:00,1760.0,1515668.06,2680517.63,115186.51524606306,105450.28949076797
2019-03-15 08:00:00,1761.0,1477107.91,2690182.52,112256.05215649615,105830.50166956139
2019-03-15 09:00:00,1762.0,1456568.3,2705773.85,110695.09948958228,106443.85718106612
2019-03-15 10:00:00,1763.0,1455360.95,2695156.42,110603.34428087098,106026.17253142329
2019-03-15 11:00:00,1764.0,1464896.69,2645105.81,111328.03373622078,104057.2053235152
2019-03-15 12:00:00,1765.0,1480705.9200000002,2623941.08,112529.49081015526,103224.59490509615
2019-03-15 13:00:00,1766.0,1482397.22,2669970.56,112658.02485951409,105035.37277008244
2019-03-15 14:00:00,1767.0,1496385.84,2634370.0,113721.12068730465,103634.86366093942
2019-03-15 15:00:00,1768.0,1544454.92,2533195.56,117374.23574752713,99654.70928043406
2019-03-15 16:00:00,1769.0,1626134.7,2487519.51,123581.66959967618,97857.8351836594
2019-03-15 17:00:00,1770.0,1706803.35,2453182.88,129712.26041195756,96507.04847995941
2019-03-15 18:00:00,1771.0,1793679.9700000002,2397936.21,136314.63950686072,94333.670741384
2019-03-15 19:00:00,1772.0,1882492.34,2346664.84,143064.13016449456,92316.67941531379
2019-03-15 20:00:00,1773.0,1939334.67,2485445.67,147383.98758180183,97776.25130377366
2019-03-15 21:00:00,1774.0,1907378.8,2365847.44,144955.4312216736,93071.31378165654
2019-03-15 22:00:00,1775.0,1806503.27,2376200.97,137289.1742878832,93478.61673073335
2019-03-15 23:00:00,1776.0,1663911.1,2207342.18,126452.56989069465,86835.79219219046
2019-03-16 00:00:00,1777.0,1530177.46,2154710.7,116289.1888910505,84765.29478519241
2019-03-16 01:00:00,1778.0,1434914.63,2133298.12,109049.48139191765,83922.93406557864
2019-03-16 02:00:00,1779.0,1381358.5800000003,2115311.75,104979.3720238784,83215.35881885732
2019-03-16 03:00:00,1780.0,1357139.44,2106110.44,103138.78541228446,82853.3836569203
2019-03-16 04:00:00,1781.0,1354469.5799999998,2154385.22,102935.88355157303,84752.4905566959
2019-03-16 05:00:00,1782.0,1376974.8199999998,2245213.27,104646.21857728857,88325.62287233074
2019-03-16 06:00:00,1783.0,1435194.3199999998,2330291.31,109070.7370463049,91672.55252759556
2019-03-16 07:00:00,1784.0,1537084.79,2379666.3000000003,116814.12656926124,93614.94116583175
2019-03-16 08:00:00,1785.0,1648478.19,2337846.08,125279.71207972638,91969.75358854742
2019-03-16 09:00:00,1786.0,1704421.66,2399605.13,129531.25866181418,94399.32526093176
2019-03-16 10:00:00,1787.0,1704929.18,2410166.79,129569.82875625668,94814.81594528255
2019-03-16 11:00:00,1788.0,1708589.07,2333445.79,129847.97011610294,91796.64827144367
2019-03-16 12:00:00,1789.0,1736396.4,2307201.37,131961.24908893905,90764.20526284563
2019-03-16 13:00:00,1790.0,1761261.65,2296051.41,133850.93824569424,90325.57113611896
2019-03-16 14:00:00,1791.0,1757891.1700000002,2272802.76,133594.79123293306,89410.98029540527
2019-03-16 15:00:00,1792.0,1750904.12,2246223.93,133063.7950586454,88365.38175635523
2019-03-16 16:00:00,1793.0,1771447.72,2248674.09,134625.05095435187,88461.76988617278
2019-03-16 17:00:00,1794.0,1807051.63,2233249.39,137330.84810761144,87854.96951966737
2019-03-16 18:00:00,1795.0,1834794.52,2257998.99,139439.22982145112,88828.60701996641
2019-03-16 19:00:00,1796.0,1907460.33,2289188.42,144961.62727266646,90055.58437155803
2019-03-16 20:00:00,1797.0,1982862.27,2328855.75,150691.96291844946,91616.07827952976
2019-03-16 21:00:00,1798.0,1956482.16,2278324.29,148687.14865673846,89628.19466117387
2019-03-16 22:00:00,1799.0,1862000.42,2198328.29,141506.80180362565,86481.19004397107
2019-03-16 23:00:00,1800.0,1726588.8,2117257.29,131215.89903720852,83291.89543772518
2019-03-17 00:00:00,1801.0,1598676.65,2085436.7,121494.93492575809,82040.08855172941
2019-03-17 01:00:00,1802.0,1508555.86,2075555.68,114646.00802330543,81651.37392146449
2019-03-17 02:00:00,1803.0,1457388.62,2063284.52,110757.44150541037,81168.63231965397
2019-03-17 03:00:00,1804.0,1432823.22,2057268.68,108890.54010641563,80931.97203343525
2019-03-17 04:00:00,1805.0,1431082.18,2050971.04,108758.22595676995,80684.22586915852
2019-03-17 05:00:00,1806.0,1456051.4,2075846.66,110655.81654148696,81662.82093635914
2019-03-17 06:00:00,1807.0,1513248.5800000003,2125125.57,115002.6415620669,83601.42983306298
2019-03-17 07:00:00,1808.0,1616445.18,2125529.66,122845.29329627435,83617.3265415955
2019-03-17 08:00:00,1809.0,1731949.85,2080963.83,131623.3237787182,81864.12797192358
2019-03-17 09:00:00,1810.0,1778992.81,2093089.77,135198.45660117795,82341.15668795843
2019-03-17 10:00:00,1811.0,1787200.87,2106027.22,135822.24610580775,82850.10982167549
2019-03-17 11:00:00,1812.0,1779094.4800000002,2110840.05,135206.18323560018,83039.44426629537
2019-03-17 12:00:00,1813.0,1776929.2100000002,2106429.25,135041.62879756125,82865.92549078712
2019-03-17 13:00:00,1814.0,1750921.9799999995,2122796.79,133065.15236847894,83509.81673475246
2019-03-17 14:00:00,1815.0,1730654.25,2082073.22,131524.8618178896,81907.77084722082
2019-03-17 15:00:00,1816.0,1739974.11,2120849.63,132233.1449996182,83433.2163858546
2019-03-17 16:00:00,1817.0,1771105.8,2119705.65,134599.06599476057,83388.21275639828
2019-03-17 17:00:00,1818.0,1811300.52,2092924.36,137653.75181303348,82334.64953717924
2019-03-17 18:00:00,1819.0,1871149.38,2075044.4,142202.09706539006,81631.26040928032
2019-03-17 19:00:00,1820.0,1981665.24,2085286.9,150600.99200075062,82034.19549093065
2019-03-17 20:00:00,1821.0,2089502.61,2144463.29,158796.32921964032,84362.16654647586
2019-03-17 21:00:00,1822.0,2011152.25,2144050.08,152841.92193558466,84345.91106147817
2019-03-17 22:00:00,1823.0,1830260.4,2134483.21,139094.64943720293,83969.554942895
2019-03-17 23:00:00,1824.0,1629060.84,2152678.0900000003,123804.0480205305,84685.3328739097
2019-03-18 00:00:00,1825.0,1483574.9299999997,2156229.39,112747.52751148025,84825.0393279458
2019-03-18 01:00:00,1826.0,1402295.5,2134931.88,106570.51913480028,83987.20540743823
2019-03-18 02:00:00,1827.0,1362444.25,2156962.69,103541.93607176491,84853.8870014019
2019-03-18 03:00:00,1828.0,1354819.52,2176005.9,102962.47800863722,85603.03783139793
2019-03-18 04:00:00,1829.0,1385352.49,2226859.16,105282.897965506,87603.58090879949
2019-03-18 05:00:00,1830.0,1482763.49,2370777.77,112685.86035070942,93265.27062042765
2019-03-18 06:00:00,1831.0,1638661.51,2531121.39,124533.6719735004,99573.11241850517
2019-03-18 07:00:00,1832.0,1688877.12,2631035.68,128349.91728440004,103503.69309697083
2019-03-18 08:00:00,1833.0,1596603.69,2585437.0,121337.39578843242,101709.86269922153
2019-03-18 09:00:00,1834.0,1509066.06,2606302.18,114684.78179022016,102530.68896301932
2019-03-18 10:00:00,1835.0,1455683.66,2640281.2,110627.86933442067,103867.40745929445
2019-03-18 11:00:00,1836.0,1423241.13,2542790.96,108162.32818125692,100032.18775565666
2019-03-18 12:00:00,1837.0,1402113.2,2534959.48,106556.66484685721,99724.10105482748
2019-03-18 13:00:00,1838.0,1390155.32,2533498.31,105647.89955498283,99666.61932153434
2019-03-18 14:00:00,1839.0,1392596.63,2501228.46,105833.43225766136,98397.13876067578
2019-03-18 15:00:00,1840.0,1439899.7999999998,2463443.74,109428.34030922518,96910.7058352831
2019-03-18 16:00:00,1841.0,1540317.9,2403609.75,117059.83384787684,94556.86510830092
2019-03-18 17:00:00,1842.0,1664942.14,2358552.61,126530.92603463773,92784.33863675292
2019-03-18 18:00:00,1843.0,1769121.99,2328788.62,134448.30200702418,91613.43741723723
2019-03-18 19:00:00,1844.0,1891712.47,2391648.64,143764.83414635167,94086.32072612093
2019-03-18 20:00:00,1845.0,1995101.42,2428963.85,151622.10394027308,95554.28335127582
2019-03-18 21:00:00,1846.0,1923838.43,2380951.6,146206.31686871927,93665.50425691743
2019-03-18 22:00:00,1847.0,1753062.14,2323879.33,133227.7985170486,91420.30828206563
2019-03-18 23:00:00,1848.0,1562868.36,2279047.95,118773.6054665753,89656.66310161195
2019-03-19 00:00:00,1849.0,1431497.16,2243430.01,108789.76327114525,88255.47027152979
2019-03-19 01:00:00,1850.0,1361686.31,2209486.0300000003,103484.33476071955,86920.13023219985
2019-03-19 02:00:00,1851.0,1332611.48,2201423.31,101274.72934812565,86602.94665968105
2019-03-19 03:00:00,1852.0,1332516.92,2191570.12,101267.54305373236,86215.32684838829
2019-03-19 04:00:00,1853.0,1368446.08,2236977.74,103998.0582934071,88001.64103655006
2019-03-19 05:00:00,1854.0,1470800.59,2334658.07,111776.71355293557,91844.33879043639
2019-03-19 06:00:00,1855.0,1632180.4899999998,2505719.3400000003,124041.13265784043,98573.80784532132
2019-03-19 07:00:00,1856.0,1682695.14,2603112.61,127880.10416877572,102405.21279524977
2019-03-19 08:00:00,1857.0,1573797.2,2599618.84,119604.16660888886,102267.76954406916
2019-03-19 09:00:00,1858.0,1471652.45,2619358.46,111841.4525201719,103044.31681245544
2019-03-19 10:00:00,1859.0,1407876.2599999998,2635701.7,106994.64121917317,103687.25210597078
2019-03-19 11:00:00,1860.0,1369815.38,2545070.02,104102.12124722193,100121.84489279955
2019-03-19 12:00:00,1861.0,1347827.2000000002,2548882.94,102431.08132915231,100271.84335328538
2019-03-19 13:00:00,1862.0,1316600.79,2561424.48,100057.96188006605,100765.22157578192
2019-03-19 14:00:00,1863.0,1294001.51,2511179.51,98340.48007849662,98788.60833785482
2019-03-19 15:00:00,1864.0,1307368.31,2456878.3,99356.31933289846,96652.42454629403
2019-03-19 16:00:00,1865.0,1388662.61,2414275.64,105534.45778781056,94976.45615131028
2019-03-19 17:00:00,1866.0,1515751.47,2339779.1,115192.85417177525,92045.79767656614
2019-03-19 18:00:00,1867.0,1621196.04,2310128.92,123206.34531172813,90879.37368835555
2019-03-19 19:00:00,1868.0,1751889.2400000002,2349564.09,133138.66141157178,92430.73453227496
2019-03-19 20:00:00,1869.0,1897393.25,2412284.76,144196.55746978143,94898.13587839292
2019-03-19 21:00:00,1870.0,1853586.58,2368462.67,140867.37359700506,93174.19568681488
2019-03-19 22:00:00,1871.0,1699127.58,2301665.89,129128.92345219456,90546.4421107076
2019-03-19 23:00:00,1872.0,1518255.89,2244567.08,115383.18305718603,88300.20206487051
2019-03-20 00:00:00,1873.0,1391707.71,2224536.63,105765.87683452174,87512.21368251825
2019-03-20 01:00:00,1874.0,1322651.73,2214161.05,100517.81632376464,87104.04329692201
2019-03-20 02:00:00,1875.0,1294776.37,2231086.17,98399.36726201593,87769.86947306471
2019-03-20 03:00:00,1876.0,1291843.52,2222210.66,98176.47890000913,87420.71112827212
2019-03-20 04:00:00,1877.0,1324272.86,2290820.5,100641.01765022187,90119.78962301616
2019-03-20 05:00:00,1878.0,1425625.02,2416033.52,108343.49712522078,95045.61031497456
2019-03-20 06:00:00,1879.0,1582377.43,2561149.15,120256.23998814165,100754.39022444868
2019-03-20 07:00:00,1880.0,1630825.87,2672654.43,123938.1853427914,105140.9549402156
2019-03-20 08:00:00,1881.0,1534103.81,2676587.21,116587.58046244534,105295.66863613093
2019-03-20 09:00:00,1882.0,1454663.12,2708660.32,110550.31116098446,106557.40953890172
2019-03-20 10:00:00,1883.0,1400010.3,2670155.25,106396.8503536291,105042.63838689767
2019-03-20 11:00:00,1884.0,1366113.5,2645223.02,103820.78876532013,104061.81630920425
2019-03-20 12:00:00,1885.0,1362184.97,2606308.42,103522.23152004862,102530.93444165339
2019-03-20 13:00:00,1886.0,1356985.09,2648086.67,103127.05524583349,104174.4709390864
2019-03-20 14:00:00,1887.0,1380575.96,2609777.45,104919.8951021559,102667.40443299315
2019-03-20 15:00:00,1888.0,1455935.08,2587414.9200000004,110646.97654821469,101787.6731318989
2019-03-20 16:00:00,1889.0,1585001.15,2513077.3000000003,120455.6353384543,98863.2664944187
2019-03-20 17:00:00,1890.0,1733674.15,2441497.28,131754.36573538432,96047.34253022712
2019-03-20 18:00:00,1891.0,1830776.39,2425115.35,139133.8632278543,95402.88519050147
2019-03-20 19:00:00,1892.0,1922295.74,2480406.11,146089.07676193432,97577.99740872052
2019-03-20 20:00:00,1893.0,1961066.05,2493473.04,149035.5114211892,98092.04422409461
2019-03-20 21:00:00,1894.0,1880517.88,2458594.47,142914.0767504952,96719.93785838345
2019-03-20 22:00:00,1895.0,1706824.36,2405296.4,129713.85711294321,94623.21711762143
2019-03-20 23:00:00,1896.0,1515234.62,2370304.41,115153.57502353951,93246.6488630198
2019-03-21 00:00:00,1897.0,1376863.05,2352992.48,104637.72437123593,92565.60576533126
2019-03-21 01:00:00,1898.0,1292487.1800000002,2298732.25,98225.39525205214,90431.0341074923
2019-03-21 02:00:00,1899.0,1246785.7899999998,2281299.22,94752.21798129714,89745.22699336367
2019-03-21 03:00:00,1900.0,1230933.66,2292550.97,93547.50062786319,90187.86549030866
2019-03-21 04:00:00,1901.0,1251734.88,2284700.31,95128.3349199487,89879.0242573959
2019-03-21 05:00:00,1902.0,1338809.9900000002,2364743.45,101745.79869731936,93027.88333979264
2019-03-21 06:00:00,1903.0,1487741.47,2554376.41,113064.17284821274,100487.95385199114
2019-03-21 07:00:00,1904.0,1538476.1700000002,2658577.05,116919.86754105627,104587.1575021172
2019-03-21 08:00:00,1905.0,1474229.55,2671863.17,112037.30488143406,105109.82714790838
2019-03-21 09:00:00,1906.0,1431044.2500000002,2700944.5700000003,108755.34338331039,106253.87560126507
2019-03-21 10:00:00,1907.0,1411945.86,2724861.6,107303.91938819746,107194.7601934919
2019-03-21 11:00:00,1908.0,1404634.37,2631293.1,106748.26668521945,103513.81987741686
2019-03-21 12:00:00,1909.0,1409318.76,2575509.79,107104.26716737878,101319.33097631112
2019-03-21 13:00:00,1910.0,1401465.66,2617711.4,106507.45362571263,102979.52225491744
2019-03-21 14:00:00,1911.0,1402741.55,2560599.99,106604.417681904,100732.78653106923
2019-03-21 15:00:00,1912.0,1452609.5299999998,2497236.6700000004,110394.24408925096,98240.10363940844
2019-03-21 16:00:00,1913.0,1563464.32,2432528.67,118818.89675260137,95694.52167568576
2019-03-21 17:00:00,1914.0,1694053.19,2404830.63,128743.28406549437,94604.89394720599
2019-03-21 18:00:00,1915.0,1801766.75,2402652.24,136929.2120721502,94519.19712001378
2019-03-21 19:00:00,1916.0,1888487.28,2429109.42,143519.72876548982,95560.01000588512
2019-03-21 20:00:00,1917.0,1948139.99,2420157.33,148053.16716880616,95207.83904029167
2019-03-21 21:00:00,1918.0,1884217.94,2393253.43,143195.27091750916,94149.45240195023
2019-03-21 22:00:00,1919.0,1723862.78,2331761.83,131008.72917424324,91730.40208544457
2019-03-21 23:00:00,1920.0,1544354.67,2313469.35,117366.61702911631,91010.78461682002
2019-03-22 00:00:00,1921.0,1404197.2000000002,2314785.87,106715.04299317297,91062.57588786657
2019-03-22 01:00:00,1922.0,1323257.66,2322677.96,100563.86530178628,91373.04695728728
2019-03-22 02:00:00,1923.0,1285063.13,2280325.95,97661.18830524046,89706.9390141674
2019-03-22 03:00:00,1924.0,1278423.4,2247925.5300000003,97156.58747537622,88432.3218915699
2019-03-22 04:00:00,1925.0,1305890.35,2315552.12,99243.99852429538,91092.71979866124
2019-03-22 05:00:00,1926.0,1392325.31,2400640.14,105812.81269976388,94440.04206238248
2019-03-22 06:00:00,1927.0,1541761.0299999998,2572024.6,117169.50767431284,101182.22525825235
2019-03-22 07:00:00,1928.0,1598771.55,2687112.92,121502.14705919637,105709.74506456906
2019-03-22 08:00:00,1929.0,1543275.65,2679814.57,117284.61453994278,105422.63144453854
2019-03-22 09:00:00,1930.0,1509059.66,2691374.76,114684.29540819692,105877.40382447929
2019-03-22 10:00:00,1931.0,1480762.55,2719981.94,112533.79453108896,107002.7966884369
2019-03-22 11:00:00,1932.0,1454470.76,2595506.47,110535.69234129862,102105.99086291454
2019-03-22 12:00:00,1933.0,1446281.53,2619045.8200000003,109913.3338637778,103032.01770345597
2019-03-22 13:00:00,1934.0,1442775.71,2620280.5,109646.90139116903,103080.58942780178
2019-03-22 14:00:00,1935.0,1451950.57,2587976.24,110344.16498018369,101809.7551938986
2019-03-22 15:00:00,1936.0,1484162.46,2540049.0,112792.17814118511,99924.3203525342
2019-03-22 16:00:00,1937.0,1550730.22,2458756.45,117851.14092102773,96726.31007459294
2019-03-22 17:00:00,1938.0,1615788.14,2447376.58,122795.36010181402,96278.63139774451
2019-03-22 18:00:00,1939.0,1672000.6,2383171.43,127067.34916834402,93752.83131401286
2019-03-22 19:00:00,1940.0,1765736.7499999998,2431065.9,134191.0332757219,95636.9769991531
2019-03-22 20:00:00,1941.0,1894193.03,2475929.39,143953.3497387821,97401.88537174463
2019-03-22 21:00:00,1942.0,1881615.62,2469328.94,142997.5019070867,97142.22680599614
2019-03-22 22:00:00,1943.0,1787196.89,2373304.91,135821.94363698704,93364.68710685594
2019-03-22 23:00:00,1944.0,1650200.27,2294900.58,125410.58532262822,90280.29803091851
2019-03-23 00:00:00,1945.0,1528067.51,2288473.64,116128.8386176249,90027.4652660992
2019-03-23 01:00:00,1946.0,1445211.32,2272221.03,109832.00090985815,89388.09531370662
2019-03-23 02:00:00,1947.0,1400849.0,2234824.21,106460.58919783017,87916.92218994167
2019-03-23 03:00:00,1948.0,1382957.72,2226339.28,105100.90217210265,87583.12907670297
2019-03-23 04:00:00,1949.0,1384860.01,2246616.86,105245.4708688181,88380.83943579216
2019-03-23 05:00:00,1950.0,1415472.19,2294634.73,107571.91056319632,90269.83961827934
2019-03-23 06:00:00,1951.0,1480176.62,2370221.05,112489.26549688993,93243.36952024151
2019-03-23 07:00:00,1952.0,1589894.12,2347818.24,120827.48731473963,92362.05362309271
2019-03-23 08:00:00,1953.0,1679105.5199999998,2311482.54,127607.3031315502,90932.62445576815
2019-03-23 09:00:00,1954.0,1705694.17,2310750.38,129627.96584749954,90903.82162937018
2019-03-23 10:00:00,1955.0,1692433.36,2252556.62,128620.18153538562,88614.50677097238
2019-03-23 11:00:00,1956.0,1670600.5000000002,2283341.45,126960.94550104236,89825.56735087393
2019-03-23 12:00:00,1957.0,1636164.64,2253267.38,124343.91686688263,88642.46773154194
2019-03-23 13:00:00,1958.0,1584804.34,2247300.14,120440.67833126795,88407.71934622322
2019-03-23 14:00:00,1959.0,1537932.5599999998,2232495.17,116878.55470798585,87825.2988633547
2019-03-23 15:00:00,1960.0,1501800.5299999998,2154080.26,114132.62191814648,84740.49357524604
2019-03-23 16:00:00,1961.0,1490246.7799999998,2179101.23,113254.56937112362,85724.80664236056
2019-03-23 17:00:00,1962.0,1511711.37,2178898.4,114885.81791988932,85716.82740656742
2019-03-23 18:00:00,1963.0,1541109.88,2124006.48,117120.02210330829,83557.40536437625
2019-03-23 19:00:00,1964.0,1628389.3299999998,2134849.78,123753.0151467145,83983.97563246108
2019-03-23 20:00:00,1965.0,1775229.72,2215432.12,134912.47233120704,87154.04658657135
2019-03-23 21:00:00,1966.0,1778128.1800000002,2171797.26,135132.74714981086,85437.47193420125
2019-03-23 22:00:00,1967.0,1705842.73,2097394.8800000004,129639.25599021387,82510.51766910208
2019-03-23 23:00:00,1968.0,1582480.62,2028170.77,120264.08213829441,79787.27408452591
2019-03-24 00:00:00,1969.0,1462614.49,2057593.86,111154.59294662299,80944.76446007435
2019-03-24 01:00:00,1970.0,1379393.7899999998,2034306.11,104830.05350271727,80028.63544394524
2019-03-24 02:00:00,1971.0,1331317.75,2048754.05,101176.40950204451,80597.01053631322
2019-03-24 03:00:00,1972.0,1308060.79,2087237.59,99408.94586781244,82110.93470835067
2019-03-24 04:00:00,1973.0,1301532.3,2109564.66,98912.79896548954,82989.27102989938
2019-03-24 05:00:00,1974.0,1321083.37,2151646.54,100398.62536908337,84644.75218721441
2019-03-24 06:00:00,1975.0,1369688.11,2200500.42,104092.4490847068,86566.64060573872
2019-03-24 07:00:00,1976.0,1466696.65,2188307.78,111464.82564036785,86086.98794340696
2019-03-24 08:00:00,1977.0,1587531.2699999998,2123629.62,120647.91735167714,83542.5798711011
2019-03-24 09:00:00,1978.0,1658483.65,2159080.05,126040.09893569394,84937.1829374022
2019-03-24 10:00:00,1979.0,1675096.2,2182160.66,127302.60607320728,85845.16316438677
2019-03-24 11:00:00,1980.0,1685528.0599999998,2186939.41,128095.39813147284,86033.15691800517
2019-03-24 12:00:00,1981.0,1667389.16,2131398.27,126716.89268127763,83848.19486959392
2019-03-24 13:00:00,1982.0,1615906.2,2079870.26,122804.33233019889,81821.10744790695
2019-03-24 14:00:00,1983.0,1562684.9200000002,2084551.34,118759.66454183435,82005.25891014875
2019-03-24 15:00:00,1984.0,1545143.14,2079146.51,117426.53853440689,81792.63546691164
2019-03-24 16:00:00,1985.0,1577282.13,2117678.34,119869.01150017492,83308.45934459643
2019-03-24 17:00:00,1986.0,1653292.2,2114319.62,125645.56331780003,83176.32889622537
2019-03-24 18:00:00,1987.0,1714866.69,2149968.2,130325.05160308695,84578.72708934407
2019-03-24 19:00:00,1988.0,1822503.38,2153590.48,138505.1377056606,84721.22586284275
2019-03-24 20:00:00,1989.0,1899059.1,2200731.72,144323.15739062603,86575.73983779982
2019-03-24 21:00:00,1990.0,1815601.34,2164797.53,137980.60205259096,85162.10588303403
2019-03-24 22:00:00,1991.0,1654795.0399999998,2117956.4,125759.77493651843,83319.39809283208
2019-03-24 23:00:00,1992.0,1479220.66,2117251.91,112416.6152220569,83291.68379108234
2019-03-25 00:00:00,1993.0,1349974.2,2171582.1500000004,102594.24729850926,85429.00960904494
2019-03-25 01:00:00,1994.0,1280941.9400000002,2175702.47,97347.9894411258,85591.10103942087
2019-03-25 02:00:00,1995.0,1252308.02,2160392.95,95171.89195007319,84988.83179936938
2019-03-25 03:00:00,1996.0,1251784.69,2193235.1,95132.1203400389,86280.82637020876
2019-03-25 04:00:00,1997.0,1292259.03,2250583.89,98208.05649289572,88536.90051042818
2019-03-25 05:00:00,1998.0,1394508.34,2375004.25,105978.71684791728,93431.53833474481
2019-03-25 06:00:00,1999.0,1549418.3299999998,2586808.19,117751.44096595567,101763.80466208296
2019-03-25 07:00:00,2000.0,1608979.34,2712789.52,122277.91042684537,106719.8503042569
2019-03-25 08:00:00,2001.0,1523626.9700000002,2721105.11,115791.37005052273,107046.98166238438
2019-03-25 09:00:00,2002.0,1455333.46,2726999.3,110601.2551180868,107278.85629542441
2019-03-25 10:00:00,2003.0,1423225.1,2780212.7800000003,108161.10994628312,109372.2493057928
2019-03-25 11:00:00,2004.0,1400705.01,2645481.5900000003,106449.6463622793,104071.98833010369
2019-03-25 12:00:00,2005.0,1380789.27,2640265.95,104936.10606299594,103866.80753154292
2019-03-25 13:00:00,2006.0,1346521.18,2615126.41,102331.82747759217,102877.82997698575
2019-03-25 14:00:00,2007.0,1322984.77,2610050.8,100543.12642829871,102678.1578920675
2019-03-25 15:00:00,2008.0,1332450.18,2539168.9,101262.4710011963,99889.69763685341
2019-03-25 16:00:00,2009.0,1404732.3299999998,2493030.3000000003,106755.71137006256,98074.62704293281
2019-03-25 17:00:00,2010.0,1522034.66,2484872.79,115670.35896311386,97753.71447686852
2019-03-25 18:00:00,2011.0,1615065.32,2411502.0900000003,122740.42781212117,94867.34601260282
2019-03-25 19:00:00,2012.0,1743966.7200000002,2456914.81,132536.57214489736,96653.8608323405
2019-03-25 20:00:00,2013.0,1913869.82,2471398.49,145448.73050924487,97223.64191932096
2019-03-25 21:00:00,2014.0,1885075.81,2418700.15,143260.4666278642,95150.51427170204
2019-03-25 22:00:00,2015.0,1735167.4499999995,2352250.75,131867.8523408993,92536.426459682
2019-03-25 23:00:00,2016.0,1560906.8299999998,2288370.2,118624.53469625727,90023.39598566515
2019-03-26 00:00:00,2017.0,1439013.0,2349709.14,109360.94600013076,92436.44073033144
2019-03-26 01:00:00,2018.0,1374220.63,2336679.67,104436.90787344913,91923.86757355227
2019-03-26 02:00:00,2019.0,1346945.7600000002,2353186.56,102364.09436500234,92573.24078028335
2019-03-26 03:00:00,2020.0,1345952.58,2311155.71,102288.61547471544,90919.7671189133
2019-03-26 04:00:00,2021.0,1379208.9700000002,2365124.5,104816.00770185258,93042.87366567623
2019-03-26 05:00:00,2022.0,1473914.06,2467887.7800000003,112013.32852760433,97085.53225659208
2019-03-26 06:00:00,2023.0,1616942.16,2641696.97,122883.06238032233,103923.10317816661
2019-03-26 07:00:00,2024.0,1664307.31,2693975.89,126482.68073779243,105979.73104233951
2019-03-26 08:00:00,2025.0,1561040.36,2702309.48,118634.68260118894,106307.57051191141
2019-03-26 09:00:00,2026.0,1477225.49,2747544.46,112264.98790622927,108087.0931245305
2019-03-26 10:00:00,2027.0,1426844.99,2656691.41,108436.21141848413,104512.97732077837
